id,Gender,Age_range,Ethnicity,MaritalStatus,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,score_risk_recidivism,score_text_risk_recidivism,score_risk_violence,score_text_risk_violence,Low_Recid,Medium_Recid,High_Recid,No_Recid,Recid,y_predict,y_true
2475,Male,Less than 25,African-American,Single,F,arrest case no charge,YES,YES,6,Medium,6,Medium,0,1,0,0,1,No_Recid,Recid
2476,Male,25 - 45,African-American,Single,M,Susp Drivers Lic 1st Offense,NO,NO,4,Low,6,Medium,1,0,0,1,0,No_Recid,No_Recid
2477,Male,25 - 45,Caucasian,Single,M,Battery,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2478,Male,25 - 45,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,2,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
2479,Male,Greater than 45,Caucasian,Single,F,Possession Of Methamphetamine,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2481,Female,25 - 45,African-American,Single,F,Possession of Cocaine,NO,NO,3,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2482,Female,25 - 45,Caucasian,Separated,M,Viol Injunct Domestic Violence,YES,YES,2,Low,1,Low,1,0,0,0,1,No_Recid,Recid
2483,Female,Greater than 45,Caucasian,Separated,M,Driving Under The Influence,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2484,Male,25 - 45,Other,Married,M,Viol Injunct Domestic Violence,YES,YES,4,Low,3,Low,1,0,0,0,1,No_Recid,Recid
2485,Male,Greater than 45,African-American,Single,M,Tresspass in Structure or Conveyance,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2486,Male,25 - 45,African-American,Single,F,Possession of Cocaine,YES,NO,9,High,7,Medium,0,0,1,1,0,Recid,No_Recid
2488,Male,Greater than 45,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,6,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
2489,Male,25 - 45,African-American,Married,M,Battery,YES,YES,10,High,10,High,0,0,1,0,1,Recid,Recid
2490,Male,25 - 45,Caucasian,Single,F,Traffick Oxycodone     4g><14g,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2491,Male,25 - 45,Caucasian,Single,F,Burglary Structure Unoccup,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2492,Female,25 - 45,Caucasian,Other,F,Grand Theft (Motor Vehicle),NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2493,Female,25 - 45,Caucasian,Single,F,Resist Officer w/Violence,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2494,Male,Greater than 45,African-American,Separated,M,Felony Battery (Dom Strang),NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2496,Male,25 - 45,African-American,Single,F,Possession of Cocaine,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2497,Male,Less than 25,African-American,Single,F,Att Burgl Unoccupied Dwel,NO,NO,2,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
2498,Male,25 - 45,African-American,Single,F,Pos Cannabis W/Intent Sel/Del,NO,NO,5,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
2499,Male,25 - 45,African-American,Single,M,Operating W/O Valid License,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2500,Male,25 - 45,Caucasian,Single,F,Possession of Oxycodone,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2501,Male,Less than 25,African-American,Single,F,Agg Assault W/int Com Fel Dome,NO,NO,9,High,9,High,0,0,1,1,0,Recid,No_Recid
2502,Male,25 - 45,Caucasian,Married,F,arrest case no charge,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2503,Male,Greater than 45,Caucasian,Other,F,Aggravated Assault w/Firearm,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2505,Male,Less than 25,Caucasian,Single,F,Possession of Cocaine,NO,NO,4,Low,7,Medium,1,0,0,1,0,No_Recid,No_Recid
2507,Male,Greater than 45,African-American,Married,F,Possession Of Heroin,NO,NO,3,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2508,Female,Less than 25,African-American,Single,F,Agg Battery Grt/Bod/Harm,NO,NO,5,Medium,7,Medium,0,1,0,1,0,No_Recid,No_Recid
2509,Male,25 - 45,Hispanic,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2510,Male,Greater than 45,Caucasian,Single,F,Robbery Sudd Snatch No Weapon,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2511,Male,Greater than 45,African-American,Single,F,Att Burgl Struc/Conv Dwel/Occp,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2513,Male,25 - 45,African-American,Single,M,Battery,NO,NO,4,Low,6,Medium,1,0,0,1,0,No_Recid,No_Recid
2514,Female,25 - 45,Caucasian,Other,M,Battery,NO,NO,6,Medium,1,Low,0,1,0,1,0,No_Recid,No_Recid
2515,Male,Greater than 45,Hispanic,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2516,Male,Greater than 45,Other,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2517,Male,Greater than 45,African-American,Single,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2518,Male,25 - 45,Other,Single,F,Driving While License Revoked,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2519,Male,25 - 45,Caucasian,Single,M,Driving Under The Influence,YES,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2520,Male,25 - 45,African-American,Single,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2521,Male,Greater than 45,Caucasian,Separated,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2522,Female,25 - 45,Other,Single,M,arrest case no charge,NO,NO,6,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
2523,Male,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2524,Female,25 - 45,Caucasian,Single,F,Possession of Cocaine,NO,NO,6,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
2526,Male,25 - 45,Hispanic,Single,M,Reckless Driving,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2527,Male,25 - 45,Hispanic,Single,M,Reckless Driving,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2529,Female,25 - 45,African-American,Single,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2530,Male,Greater than 45,Caucasian,Separated,M,Battery,YES,YES,3,Low,2,Low,1,0,0,0,1,No_Recid,Recid
2531,Female,Less than 25,African-American,Single,F,Forging Bank Bills/Promis Note,NO,NO,4,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
2532,Male,Greater than 45,Caucasian,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2533,Male,Less than 25,African-American,Single,F,Grand Theft (Motor Vehicle),YES,YES,10,High,10,High,0,0,1,0,1,Recid,Recid
2534,Male,25 - 45,African-American,Married,F,Felony Batt(Great Bodily Harm),NO,NO,6,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
2535,Male,Less than 25,Caucasian,Single,F,Agg Battery Grt/Bod/Harm,NO,NO,3,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
2536,Male,25 - 45,African-American,Single,M,arrest case no charge,NO,NO,8,High,6,Medium,0,0,1,1,0,Recid,No_Recid
2537,Male,25 - 45,Caucasian,Single,M,Battery,NO,NO,3,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
2538,Male,Greater than 45,Hispanic,Single,F,Driving While License Revoked,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2539,Male,25 - 45,African-American,Married,F,Grand Theft in the 3rd Degree,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2540,Male,25 - 45,African-American,Married,F,Grand Theft in the 3rd Degree,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2541,Male,25 - 45,Caucasian,Single,F,Possession of Cocaine,YES,YES,6,Medium,3,Low,0,1,0,0,1,No_Recid,Recid
2542,Male,25 - 45,African-American,Single,F,Aggrav Stalking After Injunctn,YES,YES,4,Low,3,Low,1,0,0,0,1,No_Recid,Recid
2543,Female,25 - 45,African-American,Single,F,Neglect Child / No Bodily Harm,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2544,Female,25 - 45,African-American,Single,F,Neglect Child / No Bodily Harm,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2546,Male,Greater than 45,Other,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2548,Female,25 - 45,Caucasian,Married,F,arrest case no charge,NO,NO,7,Medium,5,Medium,0,1,0,1,0,Recid,No_Recid
2550,Male,Less than 25,African-American,Single,F,Aggravated Assault W/Dead Weap,YES,YES,10,High,9,High,0,0,1,0,1,Recid,Recid
2551,Male,25 - 45,African-American,Single,F,Poss Wep Conv Felon,NO,NO,9,High,5,Medium,0,0,1,1,0,Recid,No_Recid
2552,Male,25 - 45,African-American,Single,M,Battery,YES,YES,7,Medium,3,Low,0,1,0,0,1,Recid,Recid
2553,Male,Greater than 45,African-American,Single,F,Poss of Cocaine W/I/D/S 1000FT Park,NO,NO,7,Medium,6,Medium,0,1,0,1,0,Recid,No_Recid
2555,Female,25 - 45,Caucasian,Single,M,Petit Theft $100- $300,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2556,Male,25 - 45,Caucasian,Single,M,Aggravated Battery / Pregnant,YES,YES,4,Low,3,Low,1,0,0,0,1,No_Recid,Recid
2557,Male,25 - 45,Caucasian,Married,M,Aggravated Battery / Pregnant,YES,YES,4,Low,3,Low,1,0,0,0,1,No_Recid,Recid
2558,Male,25 - 45,Caucasian,Single,F,Possession Of Heroin,NO,NO,6,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
2559,Male,25 - 45,Hispanic,Single,F,arrest case no charge,NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
2560,Female,25 - 45,Caucasian,Other,M,DOC/Cause Public Danger,NO,NO,6,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
2561,Male,Greater than 45,Caucasian,Single,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2562,Male,Greater than 45,Caucasian,Married,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2563,Male,25 - 45,African-American,Single,F,Aggravated Assault W/Dead Weap,NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
2564,Male,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2565,Male,25 - 45,Caucasian,Single,F,Possession Of Heroin,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2567,Male,25 - 45,African-American,Single,F,Aggrav Battery w/Deadly Weapon,YES,YES,8,High,7,Medium,0,0,1,0,1,Recid,Recid
2568,Male,Greater than 45,Caucasian,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2570,Male,Greater than 45,Caucasian,Single,F,Fail Sex Offend Report Bylaw,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2571,Male,25 - 45,African-American,Single,F,Uttering a Forged Instrument,YES,YES,8,High,6,Medium,0,0,1,0,1,Recid,Recid
2572,Male,25 - 45,Caucasian,Single,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2573,Male,25 - 45,Hispanic,Married,M,Extradition/Defendants,NO,NO,9,High,4,Low,0,0,1,1,0,Recid,No_Recid
2574,Male,25 - 45,African-American,Single,M,Tresspass Struct/Conveyance,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2575,Male,25 - 45,Caucasian,Married,F,Fleeing Or Attmp Eluding A Leo,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2576,Female,Greater than 45,Caucasian,Separated,M,Driving Under The Influence,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2577,Male,Greater than 45,Other,Separated,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2578,Male,25 - 45,Hispanic,Single,M,Aggravated Battery / Pregnant,YES,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2580,Male,Less than 25,African-American,Single,F,Possession of Cocaine,YES,YES,6,Medium,7,Medium,0,1,0,0,1,No_Recid,Recid
2582,Male,25 - 45,African-American,Single,F,Possession of Cocaine,NO,NO,4,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
2583,Male,25 - 45,Caucasian,Single,F,Grand Theft of the 2nd Degree,NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
2584,Male,25 - 45,African-American,Single,F,Felony Battery (Dom Strang),NO,NO,5,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
2585,Female,25 - 45,Caucasian,Single,M,Battery,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2586,Male,25 - 45,African-American,Single,F,Grand Theft (Motor Vehicle),YES,YES,9,High,9,High,0,0,1,0,1,Recid,Recid
2587,Female,25 - 45,Caucasian,Single,M,Battery,NO,NO,5,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
2588,Male,25 - 45,Caucasian,Single,F,Burglary Conveyance Unoccup,NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
2589,Female,25 - 45,African-American,Single,F,Failure To Return Hired Vehicle,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2590,Female,Greater than 45,Caucasian,Separated,F,arrest case no charge,NO,NO,3,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2591,Male,25 - 45,Caucasian,Married,F,Possession of Hydromorphone,YES,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2592,Male,25 - 45,Hispanic,Single,M,Viol Pretrial Release Dom Viol,YES,YES,6,Medium,6,Medium,0,1,0,0,1,No_Recid,Recid
2593,Male,25 - 45,African-American,Single,F,Felony Battery (Dom Strang),NO,NO,7,Medium,8,High,0,1,0,1,0,Recid,No_Recid
2594,Male,25 - 45,Other,Separated,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2595,Male,Greater than 45,Caucasian,Single,M,Viol Injunct Domestic Violence,YES,YES,3,Low,2,Low,1,0,0,0,1,No_Recid,Recid
2596,Male,Greater than 45,Caucasian,Other,M,Viol Injunct Domestic Violence,YES,YES,3,Low,2,Low,1,0,0,0,1,No_Recid,Recid
2597,Male,Greater than 45,Caucasian,Single,M,Viol Injunct Domestic Violence,YES,YES,3,Low,2,Low,1,0,0,0,1,No_Recid,Recid
2598,Female,Less than 25,Caucasian,Single,M,Poss Of Controlled Substance,NO,NO,7,Medium,5,Medium,0,1,0,1,0,Recid,No_Recid
2599,Male,Greater than 45,Caucasian,Single,F,Corrupt Public Servant,YES,YES,4,Low,1,Low,1,0,0,0,1,No_Recid,Recid
2600,Male,25 - 45,African-American,Single,F,Poss of Cocaine W/I/D/S 1000FT Park,YES,YES,9,High,10,High,0,0,1,0,1,Recid,Recid
2601,Male,25 - 45,African-American,Single,F,Tampering With Physical Evidence,YES,YES,8,High,3,Low,0,0,1,0,1,Recid,Recid
2602,Male,Less than 25,African-American,Single,F,"Deliver 3,4 Methylenediox",NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2603,Male,25 - 45,Hispanic,Married,M,Operating W/O Valid License,NO,NO,5,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
2604,Female,Greater than 45,Caucasian,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2605,Male,Less than 25,Caucasian,Single,F,Grand Theft (Motor Vehicle),YES,NO,4,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
2607,Female,Greater than 45,Caucasian,Separated,M,DUI Property Damage/Injury,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2608,Female,Greater than 45,Caucasian,Single,M,DUI Property Damage/Injury,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2609,Female,Less than 25,African-American,Single,M,Battery,NO,NO,3,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
2610,Male,25 - 45,Hispanic,Single,M,DUI Level 0.15 Or Minor In Veh,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2611,Female,25 - 45,Hispanic,Separated,F,Felony Driving While Lic Suspd,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2612,Male,Greater than 45,Hispanic,Other,F,Resist Officer w/Violence,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2614,Male,25 - 45,African-American,Single,F,Agg Assault W/int Com Fel Dome,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2615,Male,Less than 25,African-American,Single,F,Carrying Concealed Firearm,NO,NO,7,Medium,9,High,0,1,0,1,0,Recid,No_Recid
2616,Male,Greater than 45,African-American,Single,F,Pos Cannabis W/Intent Sel/Del,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2619,Male,Greater than 45,Caucasian,Single,M,DUI Property Damage/Injury,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2620,Male,25 - 45,African-American,Separated,F,Felony Battery,NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
2621,Female,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2622,Male,Less than 25,Caucasian,Single,M,Battery,YES,YES,7,Medium,6,Medium,0,1,0,0,1,Recid,Recid
2623,Female,25 - 45,African-American,Single,F,Possession of Cocaine,YES,YES,10,High,3,Low,0,0,1,0,1,Recid,Recid
2624,Male,Less than 25,African-American,Single,F,Aggravated Assault W/dead Weap,NO,NO,3,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
2625,Female,Greater than 45,Caucasian,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2626,Male,Greater than 45,African-American,Single,F,DWI w/Inj Susp Lic / Habit Off,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2627,Male,25 - 45,Caucasian,Single,M,Battery,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2628,Male,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2629,Male,Greater than 45,Caucasian,Single,M,DUI Property Damage/Injury,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2630,Male,25 - 45,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2631,Male,25 - 45,Asian,Other,M,Battery,YES,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2633,Male,25 - 45,Caucasian,Single,M,DUI Property Damage/Injury,NO,NO,4,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
2635,Male,25 - 45,African-American,Single,F,Felony Driving While Lic Suspd,NO,NO,6,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
2636,Male,25 - 45,African-American,Single,M,Battery,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2637,Male,25 - 45,African-American,Single,F,Stalking (Aggravated),NO,NO,8,High,8,High,0,0,1,1,0,Recid,No_Recid
2638,Male,25 - 45,Caucasian,Single,M,DUI Blood Alcohol Above 0.20,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2639,Male,25 - 45,Caucasian,Single,F,Felony Battery (Dom Strang),NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2640,Male,25 - 45,Hispanic,Single,F,Agg Battery Grt/Bod/Harm,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2641,Male,Greater than 45,African-American,Single,F,Felony Petit Theft,NO,NO,9,High,4,Low,0,0,1,1,0,Recid,No_Recid
2642,Male,Greater than 45,African-American,Single,M,Possess Cannabis/20 Grams Or Less,NO,NO,5,Medium,1,Low,0,1,0,1,0,No_Recid,No_Recid
2643,Female,25 - 45,African-American,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2644,Male,25 - 45,African-American,Single,F,Poss Contr Subst W/o Prescript,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2645,Male,Greater than 45,Caucasian,Married,F,Aggrav Battery w/Deadly Weapon,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2646,Male,25 - 45,Caucasian,Single,F,arrest case no charge,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2648,Female,25 - 45,African-American,Single,M,Battery,YES,YES,6,Medium,3,Low,0,1,0,0,1,No_Recid,Recid
2649,Male,25 - 45,Caucasian,Single,F,Possession of Cocaine,YES,YES,5,Medium,3,Low,0,1,0,0,1,No_Recid,Recid
2650,Male,25 - 45,African-American,Single,F,Grand Theft (Motor Vehicle),NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2651,Male,Greater than 45,Caucasian,Separated,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2652,Female,Greater than 45,Hispanic,Separated,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2654,Female,25 - 45,African-American,Single,F,Possession of Cocaine,YES,YES,3,Low,2,Low,1,0,0,0,1,No_Recid,Recid
2655,Female,25 - 45,Caucasian,Single,M,Battery,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2656,Male,Greater than 45,Hispanic,Single,F,Felony Battery w/Prior Convict,NO,NO,6,Medium,7,Medium,0,1,0,1,0,No_Recid,No_Recid
2659,Male,Greater than 45,African-American,Married,M,arrest case no charge,YES,NO,7,Medium,2,Low,0,1,0,1,0,Recid,No_Recid
2660,Male,25 - 45,African-American,Single,M,Driving License Suspended,YES,YES,5,Medium,1,Low,0,1,0,0,1,No_Recid,Recid
2661,Male,Greater than 45,African-American,Married,F,Possession of Cocaine,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2662,Male,25 - 45,Caucasian,Single,M,Petit Theft,YES,YES,8,High,10,High,0,0,1,0,1,Recid,Recid
2663,Male,Less than 25,African-American,Single,F,Felony Battery (Dom Strang),NO,NO,5,Medium,7,Medium,0,1,0,1,0,No_Recid,No_Recid
2664,Male,25 - 45,Caucasian,Single,M,Battery,NO,NO,5,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
2665,Female,25 - 45,African-American,Separated,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2666,Male,Greater than 45,Caucasian,Other,F,Att Burgl Unoccupied Dwel,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2667,Male,25 - 45,African-American,Single,F,Aggravated Battery / Pregnant,YES,YES,8,High,6,Medium,0,0,1,0,1,Recid,Recid
2669,Male,Less than 25,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,2,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
2670,Male,Greater than 45,Caucasian,Single,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2671,Male,Greater than 45,Caucasian,Single,F,Resist Officer w/Violence,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2674,Female,25 - 45,Caucasian,Single,M,Battery,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2676,Male,25 - 45,Hispanic,Single,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2678,Male,25 - 45,African-American,Single,M,Battery,NO,NO,6,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
2679,Female,Greater than 45,African-American,Separated,F,Pos Cannabis W/Intent Sel/Del,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2680,Male,25 - 45,African-American,Single,M,arrest case no charge,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2681,Male,Less than 25,African-American,Single,F,Possession of Codeine,NO,NO,7,Medium,7,Medium,0,1,0,1,0,Recid,No_Recid
2682,Male,25 - 45,Caucasian,Single,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2683,Male,25 - 45,Other,Other,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2684,Male,25 - 45,Other,Married,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
2685,Male,25 - 45,Caucasian,Single,F,Possession of Cannabis,YES,NO,6,Medium,8,High,0,1,0,1,0,No_Recid,No_Recid
2686,Male,Greater than 45,Caucasian,Single,F,arrest case no charge,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2687,Male,25 - 45,African-American,Married,F,Possession of Cocaine,YES,YES,8,High,4,Low,0,0,1,0,1,Recid,Recid
2688,Male,25 - 45,African-American,Single,F,Driving While License Revoked,YES,NO,9,High,8,High,0,0,1,1,0,Recid,No_Recid
2689,Male,25 - 45,African-American,Single,F,Felony Driving While Lic Suspd,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2690,Male,25 - 45,African-American,Single,F,"Del 3,4 Methylenedioxymethcath",NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
2691,Male,Greater than 45,Caucasian,Other,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2692,Male,25 - 45,Caucasian,Single,F,Felony Battery (Dom Strang),NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2693,Male,Less than 25,Caucasian,Single,F,Possession Of Amphetamine,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
2695,Male,Less than 25,Caucasian,Single,M,Battery,NO,NO,2,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
2696,Male,Less than 25,Caucasian,Single,M,Battery,NO,NO,2,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
2697,Male,25 - 45,African-American,Single,F,Driving While License Revoked,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
2701,Female,25 - 45,African-American,Single,M,Battery on Law Enforc Officer,NO,NO,6,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
2702,Male,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,9,High,3,Low,0,0,1,1,0,Recid,No_Recid
2703,Male,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,9,High,3,Low,0,0,1,1,0,Recid,No_Recid
2705,Male,25 - 45,African-American,Single,F,Lease For Purpose Trafficking,NO,NO,3,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
